Unnamed: 0,Id,Question,Answer,Short Answer,Depiction,CulturalProperty,CulturalProperty Class
6492157,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397493_IMR_610D82E376014A30BE1EF74FFBC4287C.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038088-10-component,DemoEthnoAnthropologicalHeritage
6492158,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397169_IMR_F18C96A6AF404F9F9C4DE3A9431E9D5A.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038088-7-component,DemoEthnoAnthropologicalHeritage
6492159,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397377_IMR_AB414F5B29DC43E0B4B2BCD87223F1B4.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038089-1-component,DemoEthnoAnthropologicalHeritage
6492160,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397439_IMR_9416D83FC03346B58181FD7F7D083D8A.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038089-2-component,DemoEthnoAnthropologicalHeritage
6492161,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397375_IMR_0440163336334CEDB799D971A48B667B.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038090-1-component,DemoEthnoAnthropologicalHeritage
6492162,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397445_IMR_4BD14A7AE2024A8688B1F3BE7D0BD196.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038090-2-component,DemoEthnoAnthropologicalHeritage
6492163,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397443_IMR_919FFD3FEAFF41C9BC5A92AA4115E85E.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038091-2-component,DemoEthnoAnthropologicalHeritage
6492164,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397283_IMR_8DA3415ADFB94E499E6CD7D1987771F7.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038091-9-component,DemoEthnoAnthropologicalHeritage
6492165,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397850_IMR_D2F9C99217C24E62B517D6CAFFB957D1.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038092-1-component,DemoEthnoAnthropologicalHeritage
6492166,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397628_IMR_0FB78B71ACE647B09F5BD3B6AFDFE621.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038092-11-component,DemoEthnoAnthropologicalHeritage
6492167,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397255_IMR_1A0D8E9596974DBAB162B1C0D6E43CA7.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038092-8-component,DemoEthnoAnthropologicalHeritage
6492168,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397289_IMR_7DFFC412DA93483D97B909D778BFF261.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038094-9-component,DemoEthnoAnthropologicalHeritage
6492169,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397205_IMR_09D1A971FCA144EF9032007CF5E102AA.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038095-7-component,DemoEthnoAnthropologicalHeritage
6492170,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397391_IMR_6E5A8A408EF94C4A81BCAD6576E3BA47.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038096-1-component,DemoEthnoAnthropologicalHeritage
6492171,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397201_IMR_9643D8F0DCE7421586C93B2E3C2264EA.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038096-7-component,DemoEthnoAnthropologicalHeritage
6492172,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397624_IMR_CA3560EEBCF3408588CE6099C0949185.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038097-11-component,DemoEthnoAnthropologicalHeritage
6492173,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397656_IMR_1F048C84580041FFA77C9FB4211FF036.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038097-12-component,DemoEthnoAnthropologicalHeritage
6492174,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397654_IMR_A81919428ACD4408BB9CC543C2212928.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038097-13-component,DemoEthnoAnthropologicalHeritage
6492175,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397618_IMR_7EA7917487F54E11BB522661BEDD2BD3.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038098-11-component,DemoEthnoAnthropologicalHeritage
6492176,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397634_IMR_CBAE18E586434902A5F5067DA7B5D919.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038098-12-component,DemoEthnoAnthropologicalHeritage
6492177,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397235_IMR_2ECAE4B10F374F42BF9B836514536F0E.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038098-8-component,DemoEthnoAnthropologicalHeritage
6492178,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397511_IMR_C5879B801F9740D29DA5BFA72204C010.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038083-3-component,DemoEthnoAnthropologicalHeritage
6492179,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397143_IMR_F60BEB10F7D74E2FBCAB5724A921201F.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038083-7-component,DemoEthnoAnthropologicalHeritage
6492180,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397273_IMR_E220A301D323406B88EF4467A43F8AFC.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038083-9-component,DemoEthnoAnthropologicalHeritage
6492181,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397441_IMR_512BB190252E48379CA4D7CAE153C149.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038084-2-component,DemoEthnoAnthropologicalHeritage
6492182,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397525_IMR_58A699365266490A9B9201DAD84BD84B.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038084-3-component,DemoEthnoAnthropologicalHeritage
6492183,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397213_IMR_FB27C8CE828D4B3D8A02862812357CA8.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038084-8-component,DemoEthnoAnthropologicalHeritage
6492184,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397431_IMR_C32C2852D17343019AE45CE790288F12.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038085-2-component,DemoEthnoAnthropologicalHeritage
6492185,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397537_IMR_9B88CB69534C4D038AAD82F4BD40CEC8.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038085-3-component,DemoEthnoAnthropologicalHeritage
6492186,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397151_IMR_6C3B53F1BD4D44769D441BA9FCE99BEF.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038085-7-component,DemoEthnoAnthropologicalHeritage
6492187,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397229_IMR_167F9B2E7482454E86E96BE8D4CD7904.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038086-8-component,DemoEthnoAnthropologicalHeritage
6492188,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397489_IMR_A90428AE281A4DCC9A27AB42BB060A27.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-10-component,DemoEthnoAnthropologicalHeritage
6492189,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397433_IMR_D45DAD1D490B431DAB8F16C622C71539.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-2-component,DemoEthnoAnthropologicalHeritage
6492190,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397271_IMR_DCB5D24D963B466190EB27C996E33B46.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-9-component,DemoEthnoAnthropologicalHeritage
6492191,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397429_IMR_18753B44DD784EE1B995544BA22FD3F8.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038088-2-component,DemoEthnoAnthropologicalHeritage
6492192,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397529_IMR_9F5A5FDA9B6641029B8451BD20D41901.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038088-3-component,DemoEthnoAnthropologicalHeritage
6492193,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397299_IMR_7A4F37C8C2AD4493A88ADDA9CB1FFF37.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038088-9-component,DemoEthnoAnthropologicalHeritage
6492194,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397167_IMR_232860BE68FD4F3391D5730CFE8F2FC4.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038089-7-component,DemoEthnoAnthropologicalHeritage
6492195,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397644_IMR_F3F5FA6603664FF7A1243749209CEF1E.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038090-13-component,DemoEthnoAnthropologicalHeritage
6492196,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397664_IMR_893D415DC7B64C73A595BED2586FB354.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038090-14-component,DemoEthnoAnthropologicalHeritage
6492197,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397668_IMR_937423B909B540EABC3FD7A00716924B.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038090-15-component,DemoEthnoAnthropologicalHeritage
6492198,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397237_IMR_E6EF679EF46247B2B7B5AE9445D14495.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038090-8-component,DemoEthnoAnthropologicalHeritage
6492199,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397295_IMR_56321ED86E6148C895F005D8136B63A7.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038090-9-component,DemoEthnoAnthropologicalHeritage
6492200,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397381_IMR_ABAE032FD4B344DDA5015BDB9B1CB498.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038094-1-component,DemoEthnoAnthropologicalHeritage
6492201,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397461_IMR_C3EBE2F4DD784C30AAD86BB079ACAC1D.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038094-2-component,DemoEthnoAnthropologicalHeritage
6492202,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397225_IMR_E2A9D82DA1204DA787636D394C3D8038.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038094-8-component,DemoEthnoAnthropologicalHeritage
6492203,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397864_IMR_4CE067F620FB461EA0A709FC2C928A8B.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038095-3-component,DemoEthnoAnthropologicalHeritage
6492204,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397275_IMR_652DA5BBC7D34EFC9A8CC30ABBCF6821.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038095-8-component,DemoEthnoAnthropologicalHeritage
6492205,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397251_IMR_6D8C97749D324958AC68935914B12544.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038096-8-component,DemoEthnoAnthropologicalHeritage
6492206,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397191_IMR_B959C7B828FF4C6D9BAFBC3354C555EF.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038097-7-component,DemoEthnoAnthropologicalHeritage
6492207,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397259_IMR_3A2ED7A844B7465686CAE7B1271FBC1E.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038097-8-component,DemoEthnoAnthropologicalHeritage
6492208,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397369_IMR_F7071E45B4A84B9485F54664E9C9CC31.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038085-1-component,DemoEthnoAnthropologicalHeritage
6492209,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397359_IMR_5890358F3031472E85D562B2F1B0DCA6.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038086-1-component,DemoEthnoAnthropologicalHeritage
6492210,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397521_IMR_4016C2FA37A448DB8F26F9B2A699C2C4.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-3-component,DemoEthnoAnthropologicalHeritage
6492211,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397163_IMR_90B07ECAA97B47839CFADAE9216EF993.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-7-component,DemoEthnoAnthropologicalHeritage
6492212,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397373_IMR_550520A6B9D54D358A273A0C3818BD15.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038088-1-component,DemoEthnoAnthropologicalHeritage
6492213,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397650_IMR_051D6F3ECE2C435697FC22B7A917C909.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038090-12-component,DemoEthnoAnthropologicalHeritage
6492214,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397379_IMR_29083FF3800D48C58CEE802B48FFA0BD.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038091-1-component,DemoEthnoAnthropologicalHeritage
6492215,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397227_IMR_697CBE4A0D3643129583C5F7F7B8F804.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038091-8-component,DemoEthnoAnthropologicalHeritage
6492216,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397606_IMR_C5A58C03AF3D4FC792A707CC46810EC9.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038093-11-component,DemoEthnoAnthropologicalHeritage
6492217,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397848_IMR_4DDF58121FF741A19D899CD309E9595D.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038095-9-component,DemoEthnoAnthropologicalHeritage
6492218,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397638_IMR_C8470F2E0D034630A264F467CA4FD5FE.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038096-11-component,DemoEthnoAnthropologicalHeritage
6492219,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397181_IMR_BCF921200B9F48C5880E5880AF9C174B.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038098-7-component,DemoEthnoAnthropologicalHeritage
6492220,USETIME,From what period does the use of cultural asset date?,The use of cultural asset dates back to the second half of the 19th century.,XIX second half,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397043_IMR_FBB5CD7446604E8798F3D3BB3DF3D27F.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038088-5-component,DemoEthnoAnthropologicalHeritage
