Unnamed: 0,Id,Question,Answer,Short Answer,Depiction,CulturalProperty,CulturalProperty Class
6467476,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590731_0001460e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054936,DemoEthnoAnthropologicalHeritage
6467477,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590745_0001467e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054943,DemoEthnoAnthropologicalHeritage
6467478,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590763_0001476e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054952,DemoEthnoAnthropologicalHeritage
6467479,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590776_0001483e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054958,DemoEthnoAnthropologicalHeritage
6467480,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590802_0001496e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054971,DemoEthnoAnthropologicalHeritage
6467481,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590808_0001499e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054974,DemoEthnoAnthropologicalHeritage
6467482,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590818_0001504e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054979,DemoEthnoAnthropologicalHeritage
6467483,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590824_0001507e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054982,DemoEthnoAnthropologicalHeritage
6467484,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590862_0001526e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055001,DemoEthnoAnthropologicalHeritage
6467485,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590868_0001529e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055004,DemoEthnoAnthropologicalHeritage
6467486,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590872_0001531e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055006,DemoEthnoAnthropologicalHeritage
6467487,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590878_0001534e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055009,DemoEthnoAnthropologicalHeritage
6467488,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590882_0001536e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055011,DemoEthnoAnthropologicalHeritage
6467489,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590890_0001540e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055015,DemoEthnoAnthropologicalHeritage
6467490,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590920_0001555e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055030,DemoEthnoAnthropologicalHeritage
6467491,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590940_0001565e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055040,DemoEthnoAnthropologicalHeritage
6467492,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590946_0001568e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055043,DemoEthnoAnthropologicalHeritage
6467493,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590958_0001574e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055049,DemoEthnoAnthropologicalHeritage
6467494,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590960_0001575e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055050,DemoEthnoAnthropologicalHeritage
6467495,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590964_0001577e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055052,DemoEthnoAnthropologicalHeritage
6467496,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590968_0001579e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055054,DemoEthnoAnthropologicalHeritage
6467497,USECONDITIONS,How is cultural asset used?,He held himself with his left hand and around the swelling he wrapped the fiber to be spun.,He grabbed himself with his left hand and around the swelling he wrapped the fiber to be spun,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590972_0001581e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055056,DemoEthnoAnthropologicalHeritage
