ID,Question,Answer,Short Answer,Depiction,CulturalProperty
MOTIVATION,È una statua commissionata per qualche occasione?,Il bene culturale è stato commissionato per [un/una/uno] assunzione del patronato dell'altare.,Assunzione del patronato dell'altare,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112905_17171.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281786-64
MOTIVATION,In quale occasione?,Il bene culturale è stato commissionato per [un/una/uno] assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto.,Assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112877_17446.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281786-5
MOTIVATION,Perché è stata creata?,Il bene culturale è stato commissionato per [un/una/uno] assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto.,Assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112907_17172.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281786-65
MOTIVATION,Perché è stata commissionata?,Il bene culturale è stato commissionato per [un/una/uno] assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto.,Assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112931_17185.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281786-719
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto.,Assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112949_17191.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281786-78
MOTIVATION,In quale occasione?,Il bene culturale è stato commissionato per [un/una/uno] assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto.,Assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112893_17165.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281786-58
MOTIVATION,In quale occasione?,Il bene culturale è stato commissionato per [un/una/uno] assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto.,Assunzione del patronato sull'altar maggiore e del diritto esclusivo alla sepoltura entro il recinto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112905_17171.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281786-64
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] costruzione dell'altare dedicato a San Fiacre.,Costruzione dell'altare dedicato a San Fiacre,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5113129_17030.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297947
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della cappella di famiglia.,Decorazione della cappella di famiglia,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112751_17046.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281777-6
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della cappella di famiglia.,Decorazione della cappella di famiglia,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112836_17115.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281783-1
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della cappella di famiglia.,Decorazione della cappella di famiglia,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5112859_17132.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281785-1
MOTIVATION,In quale occasione?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della cappella di famiglia.,Decorazione della cappella di famiglia,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5113150_17048.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297957
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] dipinto per la compagnia di S. Sebastiano.,Dipinto per la compagnia di S. Sebastiano,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5115098_335415.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900337628
MOTIVATION,In quale occasione?,Il bene culturale è stato commissionato per [un/una/uno] esecuzione proprio sepolcro.,Esecuzione proprio sepolcro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5115081_336307.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900337618-3
MOTIVATION,Perché è stata commissionata?,Il bene culturale è stato commissionato per [un/una/uno] morte di Neri Capponi.,Morte di Neri Capponi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5113017_17202.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281788-1
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] realizzazione della tomba di Neri Corsini nella Cappella di S. Jacopo in Santo Spirito.,Realizzazione della tomba di Neri Corsini nella Cappella di S. Jacopo in Santo Spirito,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5110767_18125.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281511-0
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] riallestimento dell'altare.,Riallestimento dell'altare,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5115109_335411.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900337632-10
MOTIVATION,Perché è stata commissionata?,Il bene culturale è stato commissionato per [un/una/uno] riallestimento dell'altare.,Riallestimento dell'altare,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5115111_335406.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900337632-11
MOTIVATION,Perché è stata commissionata?,Il bene culturale è stato commissionato per [un/una/uno] riallestimento dell'altare.,Riallestimento dell'altare,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5115115_335405.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900337632-3
MOTIVATION,Perché è stata commissionata?,Il bene culturale è stato commissionato per [un/una/uno] riallestimento dell'altare.,Riallestimento dell'altare,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5115123_335409.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900337632-7
MOTIVATION,Perché è stata commissionata?,Il bene culturale è stato commissionato per [un/una/uno] ampliamento del giardino.,Ampliamento del giardino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13665274_28950x.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289263
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] completamento della statua della Dovizia.,Completamento della statua della Dovizia,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13665204_28888x.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289223
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] costruzione del complesso degli Uffizi.,Costruzione del complesso degli Uffizi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13661670_28918x.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289241
MOTIVATION,Perché è stata creata?,Il bene culturale è stato commissionato per [un/una/uno] costruzione del coro grande del Duomo di Firenze.,Costruzione del coro grande del Duomo di Firenze,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13661692_28946x.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289269
MOTIVATION,Perché è stata commissionata?,Il bene culturale è stato commissionato per [un/una/uno] matrimonio con Vittoria della Rovere.,Matrimonio con Vittoria della Rovere,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13661673_28887x.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289222
MOTIVATION,Perché è stata creata?,"Il bene culturale è stato commissionato per [un/una/uno] morte di Giovanna d'Austria, granduchessa di Toscana.","Morte di Giovanna d'Austria, granduchessa di Toscana",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13661673_28887x.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289222
MOTIVATION,In quale occasione?,Il bene culturale è stato commissionato per [un/una/uno] nozze con Cristina di Lorena.,Nozze con Cristina di Lorena,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13665266_28925x.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289259
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] nozze con Cristina di Lorena.,Nozze con Cristina di Lorena,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13665268_28924x.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289260
MOTIVATION,Perché è stata creata?,Il bene culturale è stato commissionato per [un/una/uno] nozze con Cristina di Lorena.,Nozze con Cristina di Lorena,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13665270_28923x.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289261
MOTIVATION,È una statua commissionata per qualche occasione?,Il bene culturale è stato commissionato per [un/una/uno] sistemazione del giardino della villa di Pratolino.,Sistemazione del giardino della villa di Pratolino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13665290_329212.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289273
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] sessantanovesimo compleanno del padre Ferdinando I.,Sessantanovesimo compleanno del padre Ferdinando I,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007106/ICCD3911003_FTAN 004518.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500051938
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] sessantanovesimo compleanno del padre Ferdinando I di Borbone.,Sessantanovesimo compleanno del padre Ferdinando I di Borbone,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007106/ICCD3911016_FTAN 004527.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500051945
MOTIVATION,Perché è stata commissionata?,Il bene culturale è stato commissionato per [un/una/uno] costruzione e abbellimento del conventoi.,Costruzione e abbellimento del conventoi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007114/ICCD4484346_SBAS RM SI 4018.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200262838
MOTIVATION,Per quale scopo è stata realizzata l'opera?,"Il bene culturale è stato commissionato per [un/una/uno] morte della madre, Teodora.","Morte della madre, Teodora",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007114/ICCD4512147_SBAS RM 56444.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200161628
MOTIVATION,È una statua commissionata per qualche occasione?,Il bene culturale è stato commissionato per [un/una/uno] Restauri e abbellimenti della chiesa.,Restauri e abbellimenti della chiesa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007114/ICCD4484301_SBAS RM SI 3976.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200262807
MOTIVATION,In quale occasione?,Il bene culturale è stato commissionato per [un/una/uno] risistemazione della chiesa.,Risistemazione della chiesa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007114/ICCD4484241_SBAS RM SI 2531.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200261646
MOTIVATION,Perché è stata creata?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della cappella Valori.,Decorazione della cappella Valori,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1033147/ICCD11982418_010213.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900161632
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della cappella Valori.,Decorazione della cappella Valori,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1033147/ICCD11982420_010212.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900161633
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] Priorato di Timoteo Baroffio.,Priorato di Timoteo Baroffio,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1033486/ICCD12014274_IMG_1614.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300702413
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] commemorazione episodio bellico.,Commemorazione episodio bellico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024485/ICCD11306505_Cammarano M. Dogali H 1332.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200491577
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] completamento dell'altar maggiore della chiesa.,Completamento dell'altar maggiore della chiesa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148763_14328.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298884
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] costruzione di un oratorio.,Costruzione di un oratorio,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5140386_19023x.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900290103
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] costruzione di un oratorio.,Costruzione di un oratorio,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5140396_19020x.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900291187
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] decorazione cappella Medici.,Decorazione cappella Medici,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148856_20287.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900299088
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] decorazione cappella Medici.,Decorazione cappella Medici,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148780_15013.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298904
MOTIVATION,Per quale scopo è stata realizzata l'opera?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della propria cappella sepolcrale.,Decorazione della propria cappella sepolcrale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148413_14297.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281831-0
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della propria cappella sepolcrale.,Decorazione della propria cappella sepolcrale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148520_18259.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281846-2
MOTIVATION,In quale occasione?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della propria cappella sepolcrale.,Decorazione della propria cappella sepolcrale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148716_14298.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298858
MOTIVATION,È una statua commissionata per qualche occasione?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della propria cappella sepolcrale.,Decorazione della propria cappella sepolcrale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148842_18255.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900299058
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della propria cappella sepolcrale.,Decorazione della propria cappella sepolcrale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148720_14300.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298860
MOTIVATION,Perché è stata creata?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della propria cappella sepolcrale.,Decorazione della propria cappella sepolcrale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148728_14304.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298864
MOTIVATION,Perché è stato realizzato?,Il bene culturale è stato commissionato per [un/una/uno] decorazione della propria cappella sepolcrale.,Decorazione della propria cappella sepolcrale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148740_14310.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298871
