ID,Question,Answer,Short Answer,Depiction,CulturalProperty
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11922863_0443.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849773
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11923029_0444.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849776
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11923173_0445.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849777
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11923197_0448.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849780
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx prima metà.,Sec. XX prima metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11879518_0375.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849782
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11923551_0463.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849786
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11924127_0452.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849787
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11924147_0453.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849788
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007017/ICCD3380802_205745.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1300026942
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007017/ICCD3380812_205750.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1300026947
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007017/ICCD3380824_205756.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1300026953
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007017/ICCD3380828_205758.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1300026955
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007017/ICCD3380852_205770.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1300026967
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx.,Sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007017/ICCD3380871_205780.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1300026977
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xx inizio.,XX inizio,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1058981/ICCD13690825_MUCIV-MATP_ 24348_001b.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201254201-6-component
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xx secolo.,XX secolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11821049_0329.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849664
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1960 ante.,1960 ante,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024564/ICCD11314385_IMR_3CC219D2AD004EA79EEDFCB8B6AFC2BA.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700029695
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1960 ante.,1960 ante,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024564/ICCD11314391_IMR_482AD9728516480589F4BEB2A325FE7B.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700029699
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1960 ante.,1960 ante,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024564/ICCD11314404_IMR_4CE848A9629647B38C7B57E57B4E6A22.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700029759
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xix fine - sec. Xx prima metà.,Sec. XIX fine - sec. XX prima metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024564/ICCD11314440_IMR_263DDB6B77124C32AFA83BBDD42C1330.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700133700
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xix fine - sec. Xx.,Sec. XIX fine - sec. XX,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024564/ICCD11314450_IMR_4E81FFA7AB6B4DFE84DB0757444FD010.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700133751
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xx secolo.,XX secolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1009104/ICCD11160635_1310_pinza_dahlgren.jpg,https://w3id.org/arco/resource/ScientificOrTechnologicalHeritage/0900772070
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1960 ante.,1960 ante,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024564/ICCD11314412_IMR_BF8598DF0C5342D5A02FF5CBBA3AC811.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700029809
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xix fine - sec. Xx prima metà.,Sec. XIX fine - sec. XX prima metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024564/ICCD11314454_IMR_A613101F10384643BEEFE775CB2AFF10.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700133760
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al sec. Xx prima metà.,Sec. XX prima metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024564/ICCD11314456_IMR_C00B476AAE3B4A7CB7B9347D0F135132.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700135387
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xix seconda metà.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397694_IMR_F2B92056DB98488884069E14678F00F2.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-0
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xix seconda metà.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397043_IMR_FBB5CD7446604E8798F3D3BB3DF3D27F.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038088-5-component
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xix seconda metà.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397105_IMR_90F1B49C896B4E818DB325277E4DBBA3.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038089-6-component
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xix seconda metà.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397714_IMR_D052D35297E54365AAAF02C6C29D128C.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038093-0
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xix seconda metà.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397179_IMR_F48C1B3971C3460595C54FDCA15DCE0D.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038093-7-component
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xix seconda metà.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397780_IMR_FFAFF99CA3734916BEB6F35B69C66181.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038096-0
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xix seconda metà.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397139_IMR_547B265A855840B1B5274CF84560D1AE.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038105-6-component
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Sec. Xx secondo quarto - Sec.XX terzo quarto.,Sec. XX secondo quarto - Sec.XX terzo quarto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1018930/ICCD11445226_Z0073681.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0700262913
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1840 .-1920 circa.,1840 .-1920 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231211_0D116050.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128806
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1840 .-1930 circa.,1840 .-1930 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231215_0D116052.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128808
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1840 .-1930 circa.,1840 .-1930 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231223_0D116056.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128812
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1840 .-1930 circa.,1840 .-1930 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231225_0D116057.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128813
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1900 .-1940 circa.,1900 .-1940 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231251_0D116070.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128826
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1930 .-1950 circa.,1930 .-1950 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231323_0D116107.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128862
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1910 .-1950 circa.,1910 .-1950 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231331_0D116111.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128866
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1920 .-1980 circa.,1920 .-1980 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231341_0D116116.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128871
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1920 .-1980 circa.,1920 .-1980 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231345_0D116118.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128873
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1920 .-1980 circa.,1920 .-1980 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231349_0D116120.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128875
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1920 .-1950 circa.,1920 .-1950 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231361_0D116126.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128881
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1900 .-1960 circa.,1900 .-1960 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231367_0D116129.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128884
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al 1870 .-1940 circa.,1870 .-1940 circa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2231391_0D116142.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100128897
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale al Xix seconda metà.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12396896_IMR_99D70D24DEC44A39A21BE849E019D66F.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038073-0
