ID,Question,Answer,Short Answer,Depiction,CulturalProperty
USECONDITIONS,Come si usa il bene culturale?,Adatto per pulire i bovini nella stalla.,Adatto per pulire i bovini nella stalla,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8314972_SA055834.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028642
USECONDITIONS,Come si usa il bene culturale?,Adatto per legare la capra alla mangiatoia.,Adatto per legare la capra alla mangiatoia,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8314978_SA055837.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028645
USECONDITIONS,Come si usa il bene culturale?,Adatto al camino.,Adatto al camino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315000_SA055848.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028656
USECONDITIONS,Come si usa il bene culturale?,Adatto per portare il siero ai maiali.,Adatto per portare il siero ai maiali,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315012_SA055854.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028662
USECONDITIONS,Come si usa il bene culturale?,Adatto per la preparazione del burro.,Adatto per la preparazione del burro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315038_SA055867.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028675
USECONDITIONS,Come si usa il bene culturale?,Adatto per contenere il siero inacidito per la produzione della ricotta.,Adatto per contenere il siero inacidito per la produzione della ricotta,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315060_SA055878.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028686
USECONDITIONS,Come si usa il bene culturale?,Adatto per macinare il sale per il formaggio.,Adatto per macinare il sale per il formaggio,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315080_SA055888.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028696
USECONDITIONS,Come si usa il bene culturale?,Adatto per la lavorazione a caldo di metalli.,Adatto per la lavorazione a caldo di metalli,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315099_SA055898.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028705
USECONDITIONS,Come si usa il bene culturale?,Adatto per sfilare i chiodi.,Adatto per sfilare i chiodi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315109_SA055903.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028710
USECONDITIONS,Come si usa il bene culturale?,Adatto per forare il legno.,Adatto per forare il legno,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315151_SA055924.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028731
USECONDITIONS,Come si usa il bene culturale?,Adatto per sfibrare la canapa.,Adatto per sfibrare la canapa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315219_SA055958.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028765
USECONDITIONS,Come si usa il bene culturale?,Adatto per filare la lana.,Adatto per filare la lana,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315241_SA055969.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028776
USECONDITIONS,Come si usa il bene culturale?,Da indossare.,Da indossare,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315267_SA055982.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028789
USECONDITIONS,Come si usa il bene culturale?,Da indossare cucito ad una sottana.,Da indossare cucito ad una sottana,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315274_SA055986.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028792
USECONDITIONS,Come si usa il bene culturale?,Poggiato sul capo lasciandolo aperto a quadrato.,Poggiato sul capo lasciandolo aperto a quadrato,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315284_SA055991.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028797
USECONDITIONS,Come si usa il bene culturale?,Introdotta nell'intreccio del corpetto in modo che si intravvedessero i lacci per coprire l'apertura del corpetto.,Introdotta nell'intreccio del corpetto in modo che si intravvedessero i lacci per coprire l'apertura del corpetto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315316_SA056007.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028813
USECONDITIONS,Come si usa il bene culturale?,Per decorare la pettorina.,Per decorare la pettorina,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315328_SA056013.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028819
USECONDITIONS,Come si usa il bene culturale?,Adatto per intrecciare la lana.,Adatto per intrecciare la lana,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315334_SA056016.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028822
USECONDITIONS,Come si usa il bene culturale?,Infilata nella cintura.,Infilata nella cintura,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315342_SA056020.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028826
USECONDITIONS,Come si usa il bene culturale?,"Zoccoli lisci indossati per i lavori in campagna, mentre quelli chiodati erano particolarmente adatti per il ghiaccio.","Zoccoli lisci indossati per i lavori in campagna, mentre quelli chiodati erano particolarmente adatti per il ghiaccio",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315364_SA056031.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028837
USECONDITIONS,Come si usa il bene culturale?,Arco di culla.,Arco di culla,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315398_SA056048.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028854
USECONDITIONS,Come si usa il bene culturale?,Per servire i cibi.,Per servire i cibi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315416_SA056057.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028863
USECONDITIONS,Come si usa il bene culturale?,Contenitore per la conservazione di burro fuso o grasso di maiale.,Contenitore per la conservazione di burro fuso o grasso di maiale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315422_SA056060.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028866
USECONDITIONS,Come si usa il bene culturale?,Contenitore per liquidi da trasportare sul posto di lavoro.,Contenitore per liquidi da trasportare sul posto di lavoro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315436_SA056067.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028873
USECONDITIONS,Come si usa il bene culturale?,Contenitore.,Contenitore,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315444_SA056071.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028877
USECONDITIONS,Come si usa il bene culturale?,Grattuggia per formaggio.,Grattuggia per formaggio,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315468_SA056083.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028889
USECONDITIONS,Come si usa il bene culturale?,Macinino con tavola d'appoggio fissata al muro.,Macinino con tavola d'appoggio fissata al muro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315474_SA056086.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028892
USECONDITIONS,Come si usa il bene culturale?,Conteneva braci per la cottura.,Conteneva braci per la cottura,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315486_SA056092.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028898
USECONDITIONS,Come si usa il bene culturale?,Edicola votiva con santino.,Edicola votiva con santino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315524_SA056111.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028917
USECONDITIONS,Come si usa il bene culturale?,"Recipiente per la misurazione, la piastra sull'orlo misurava l'esattezza della misura eliminando il colmo.","Recipiente per la misurazione, la piastra sull'orlo misurava l'esattezza della misura eliminando il colmo",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315540_SA056119.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028925
USECONDITIONS,Come si usa il bene culturale?,Adatto per catturare le rane in acqua.,Adatto per catturare le rane in acqua,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315560_SA056129.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028935
USECONDITIONS,Come si usa il bene culturale?,Le lame si riponevano all'interno con le punte rivolte in basso.,Le lame si riponevano all'interno con le punte rivolte in basso,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315584_SA056141.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028947
USECONDITIONS,Come si usa il bene culturale?,"L'esplosivo era collocato dentro la cavità, il botto era prodotto dal violento colpo di un pestello all'interno.","L'esplosivo era collocato dentro la cavità, il botto era prodotto dal violento colpo di un pestello all'interno",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315594_SA056146.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300028952
USECONDITIONS,Come si usa il bene culturale?,Appesa al collo della mucca con grossa cintura di cuoio.,Appesa al collo della mucca con grossa cintura di cuoio,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315807_SA069266.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300046806
USECONDITIONS,Come si usa il bene culturale?,"Burattino a guanto. Dito indice nella testa, pollice in un braccio, medio anulare e mignolo nell'altro braccio.","Burattino a guanto. Dito indice nella testa, pollice in un braccio, medio anulare e mignolo nell'altro braccio",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315863_SA073948.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050653
USECONDITIONS,Come si usa il bene culturale?,"Burattino a guanto. Dito indice nella testa, pollice in un braccio, medio anulare e mignolo nell'altro braccio.","Burattino a guanto. Dito indice nella testa, pollice in un braccio, medio anulare e mignolo nell'altro braccio",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315869_SA073951.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050656
USECONDITIONS,Come si usa il bene culturale?,"Burattino a guanto. Dito indice nella testa, pollice in un braccio, medio anulare e mignolo nell'altro braccio.","Burattino a guanto. Dito indice nella testa, pollice in un braccio, medio anulare e mignolo nell'altro braccio",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315879_SA073956.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050661
USECONDITIONS,Come si usa il bene culturale?,Marionetta con movimento a ferro.,Marionetta con movimento a ferro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315937_SA073985.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050690
USECONDITIONS,Come si usa il bene culturale?,Marionetta con movimento a bilanciere.,Marionetta con movimento a bilanciere,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315943_SA073988.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050693
USECONDITIONS,Come si usa il bene culturale?,Marionetta con movimento a bilanciere.,Marionetta con movimento a bilanciere,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315953_SA073993.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050698
USECONDITIONS,Come si usa il bene culturale?,Marionetta con movimento a ferro.,Marionetta con movimento a ferro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8315985_SA074009.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050714
USECONDITIONS,Come si usa il bene culturale?,Marionetta con movimento a ferro.,Marionetta con movimento a ferro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316007_SA074020.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050725
USECONDITIONS,Come si usa il bene culturale?,Marionetta con movimento a ferro.,Marionetta con movimento a ferro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316017_SA074025.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050730
USECONDITIONS,Come si usa il bene culturale?,"Fissato a una catenella per mezzo di chiodi o mollette da bucato, veniva fatto scendere sul fondo del palcoscenico.","Fissato a una catenella per mezzo di chiodi o mollette da bucato, veniva fatto scendere sul fondo del palcoscenico",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316065_SA074049.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050754
USECONDITIONS,Come si usa il bene culturale?,Tenuto sulla testa della marionetta durante lo spettacolo.,Tenuto sulla testa della marionetta durante lo spettacolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316085_SA074059.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050764
USECONDITIONS,Come si usa il bene culturale?,Applicate al burattino e annodate dietro la testa mediante il nastro.,Applicate al burattino e annodate dietro la testa mediante il nastro,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316105_SA074069.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050774
USECONDITIONS,Come si usa il bene culturale?,Indossato dal burattino in occasione dello spettacolo.,Indossato dal burattino in occasione dello spettacolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316109_SA074071.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050776
USECONDITIONS,Come si usa il bene culturale?,Indossato dal burattino in occasione dello spettacolo.,Indossato dal burattino in occasione dello spettacolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316117_SA074075.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050780
USECONDITIONS,Come si usa il bene culturale?,Usata dal burattino in occasione dello spettacolo.,Usata dal burattino in occasione dello spettacolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316121_SA074077.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050782
USECONDITIONS,Come si usa il bene culturale?,Fissata alla testa del burattino in occasione dello spettacolo.,Fissata alla testa del burattino in occasione dello spettacolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316125_SA074079.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050784
USECONDITIONS,Come si usa il bene culturale?,Indossato dal burattino in occasione dello spettacolo.,Indossato dal burattino in occasione dello spettacolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316133_SA074083.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050788
USECONDITIONS,Come si usa il bene culturale?,Indossato dal burattino in occasione dello spettacolo.,Indossato dal burattino in occasione dello spettacolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316137_SA074085.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050790
USECONDITIONS,Come si usa il bene culturale?,Posta sulla testa del burattino in occasione dello spettacolo.,Posta sulla testa del burattino in occasione dello spettacolo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316141_SA074087.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050792
USECONDITIONS,Come si usa il bene culturale?,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione.,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316157_SA074095.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050800
USECONDITIONS,Come si usa il bene culturale?,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione.,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316165_SA074099.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050804
USECONDITIONS,Come si usa il bene culturale?,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione.,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316185_SA074109.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050814
USECONDITIONS,Come si usa il bene culturale?,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione.,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316189_SA074111.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050816
USECONDITIONS,Come si usa il bene culturale?,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione.,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316201_SA074117.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050822
USECONDITIONS,Come si usa il bene culturale?,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione.,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316205_SA074119.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050824
USECONDITIONS,Come si usa il bene culturale?,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione.,E' tenuto sul ponte delle marionette quale sussidio mnemonico durante la recitazione,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007116/ICCD8316213_SA074123.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300050828
USECONDITIONS,Come si usa il bene culturale?,L' anello veniva fissato al muro o ad uno stipite o alla mangiatoia per legarvi la cavezza dell' animale.,L' anello veniva fissato al muro o ad uno stipite o alla mangiatoia per legarvi la cavezza dell' animale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11743908_MCDM0234.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849568
USECONDITIONS,Come si usa il bene culturale?,L' anello veniva ripetutamente fatto oscillare fino a toccare la porta.,L' anello veniva ripetutamente fatto oscillare fino a toccare la porta,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11743932_MCDM0235.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849569
USECONDITIONS,Come si usa il bene culturale?,Con la parte aguzza si batteva sulla macina per ravvivare i solchi.,Con la parte aguzza si batteva sulla macina per ravvivare i solchi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11755076_0265.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849599
USECONDITIONS,Come si usa il bene culturale?,Il letto era composto da più elementi che uniti fra loro davano vita al giaciglio del riposo. esso era posto in luogo appartato della casa.,Il letto era composto da più elementi che uniti fra loro davano vita al giaciglio del riposo. esso era posto in luogo appartato della casa,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11760383_0276.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849610
USECONDITIONS,Come si usa il bene culturale?,Il materasso riempito di lana di pecora veniva poggiato sulle tavole di legno che erano a loro volta poggiate sul telaio sottostante del letto.,Il materasso riempito di lana di pecora veniva poggiato sulle tavole di legno che erano a loro volta poggiate sul telaio sottostante del letto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1026824/ICCD11760393_0277.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1500849611
