Unnamed: 0,Id,Question,Answer,Short Answer,Depiction,CulturalProperty,CulturalProperty Class
4245971,MOTIVATION,Why was it realized?,The cultural asset was commissioned for publication.,Publication,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1035962/ICCD12200418_DIG02561.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100211819-0,HistoricOrArtisticProperty
4245972,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for publication.,Publication,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1035962/ICCD12200424_DIG02627.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100211819-3,HistoricOrArtisticProperty
4245973,MOTIVATION,On what occasion?,The cultural asset was commissioned for publication.,Publication,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1035962/ICCD12200438_DIG02606.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100211821-0,HistoricOrArtisticProperty
4245974,MOTIVATION,On what occasion?,The cultural asset was commissioned for publication.,Publication,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1035962/ICCD12200438_DIG02606.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100211821-1,HistoricOrArtisticProperty
4245975,MOTIVATION,On what occasion?,The cultural asset was commissioned for the glass church of Orsanmichele.,Stained glass Church of Orsanmichele,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1017804/ICCD10701523_SSPSAEPM%20FI%2024239.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900291751,HistoricOrArtisticProperty
4245976,MOTIVATION,On what occasion?,The cultural asset was commissioned for the glass church of Orsanmichele.,Stained glass Church of Orsanmichele,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1017804/ICCD10701668_SSPSAEPM%20FI%2024362.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900291796,HistoricOrArtisticProperty
4245977,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the glass church of Orsanmichele.,Stained glass Church of Orsanmichele,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1017804/ICCD10701670_SSPSAEPM%20FI%2024363.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900291797,HistoricOrArtisticProperty
4245978,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the glass church of Orsanmichele.,Stained glass Church of Orsanmichele,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1017804/ICCD10701684_SSPSAEPM%20FI%2024375.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900291805,HistoricOrArtisticProperty
4245979,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the glass church of Orsanmichele.,Stained glass Church of Orsanmichele,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1017804/ICCD10701690_SSPSAEPM%20FI%2024414.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900291809,HistoricOrArtisticProperty
4245980,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the glass church of Orsanmichele.,Stained glass Church of Orsanmichele,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1017804/ICCD10701750_SSPSAEPM%20FI%2024433.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900291845,HistoricOrArtisticProperty
4245981,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the construction of the tomb.,Construction of the tomb,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5085429_10090.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900283153,HistoricOrArtisticProperty
4245982,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the construction of the tomb.,Construction of the tomb,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5085475_10116.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900283180,HistoricOrArtisticProperty
4245983,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the construction of the tomb.,Construction of the tomb,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5085499_10128.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900283193,HistoricOrArtisticProperty
4245984,MOTIVATION,Why was it realized?,The cultural asset was commissioned for a legacy.,Legacy of the will,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5084858_9988.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281086-1,HistoricOrArtisticProperty
4245985,MOTIVATION,Why was it realized?,The cultural asset was commissioned for a legacy.,Legacy of the will,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5084869_10000.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281086-13,HistoricOrArtisticProperty
4245986,MOTIVATION,Why was it created?,The cultural asset was commissioned for a legacy.,Legacy of the will,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5084877_10004.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281086-17,HistoricOrArtisticProperty
4245987,MOTIVATION,Why was it created?,The cultural asset was commissioned for a legacy.,Legacy of the will,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5084887_9991.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281086-4,HistoricOrArtisticProperty
4245988,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for a legacy.,Legacy of the will,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5084895_9995.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281086-8,HistoricOrArtisticProperty
4245989,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the death of Giovanni Tuti.,Death of John Tuti,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5075668_20430.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298578,HistoricOrArtisticProperty
4245990,MOTIVATION,On what occasion?,The cultural asset was commissioned for the renovation and expansion of the church and the convent.,Renovation and expansion of the church and convent,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5075605_20351.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298540,HistoricOrArtisticProperty
4245991,MOTIVATION,On what occasion?,The cultural asset was commissioned for the decoration of an altar of the family in the Florentine Badia.,Decoration of a family altar in the Florentine Badia,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD8234038_22070bis.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289735,HistoricOrArtisticProperty
4245992,MOTIVATION,On what occasion?,The cultural asset was commissioned for an extension of the Convent.,Extension of the Convent,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5149458_15671.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900299183,HistoricOrArtisticProperty
4245993,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the erection of the funeral monument of Mario Nari.,Erection memorial of Mario Nari,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057075/ICCD13835358_020033.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900286631-2,HistoricOrArtisticProperty
4245994,MOTIVATION,Why was it created?,The cultural asset was commissioned for the dedication of the family tombs.,Dedication of family graves,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5099596_07074lmh.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900440465,HistoricOrArtisticProperty
4245995,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the construction of Nicola's tomb by Antonio Pandolfi.,Construction of Nicola's tomb by Antonio Pandolfi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097928_17552.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298128,HistoricOrArtisticProperty
4245996,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the construction of the tomb of Vanni Cambi.,Building of the tomb of Vanni Cambi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097984_17580.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298158,HistoricOrArtisticProperty
4245997,MOTIVATION,On what occasion?,The cultural asset was commissioned for the works of the convent.,Work in the convent,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5159555_16648.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900284124,HistoricOrArtisticProperty
4245998,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the death of Michele Verio Francesco's brother.,Death of Brother Francis by Michele Verio,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097880_17528.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298101,HistoricOrArtisticProperty
4245999,MOTIVATION,Why was it created?,The cultural asset was commissioned for the death of Augustine by Francesco Fantoni.,Death of Augustine by Francesco Fantoni,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097874_17525.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298098,HistoricOrArtisticProperty
4246000,MOTIVATION,Why was it created?,The cultural asset was commissioned for the death of Benino Neldolfini.,Death of Benino Neldo Ridolfini,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097912_17544.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298119,HistoricOrArtisticProperty
4246001,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the death of Berto di Coppo Talenti.,Death of Berto di Coppo Talenti,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097868_17522.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298095,HistoricOrArtisticProperty
4246002,MOTIVATION,On what occasion?,The cultural asset was commissioned for the death of Cenni Bardelli.,Death of Cenni Bardelli,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097824_17600.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297904,HistoricOrArtisticProperty
4246003,MOTIVATION,Why was it created?,The cultural asset was commissioned for the death of Stagio and Francesco Nacci.,Death of Season and Francesco Nacci,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097836_17594.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297910,HistoricOrArtisticProperty
4246004,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned in its entirety for the burial of the family.,For the family burial,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5159520_16675.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900284098,HistoricOrArtisticProperty
4246005,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the restoration of the chapel.,Restoration of the chapel,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5099624_07074noh.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900440477,HistoricOrArtisticProperty
4246006,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the reconstruction and expansion of the convent.,Reconstruction and extension of the convent,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5092138_11345.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900283666,HistoricOrArtisticProperty
4246007,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the renovation of the convent.,Renovation of the convent,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5159587_16633.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900284140,HistoricOrArtisticProperty
4246008,MOTIVATION,On what occasion?,The cultural asset was commissioned for the renovation of the convent.,Renovation of the convent,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5149507_15697.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900299212,HistoricOrArtisticProperty
4246009,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the construction of the tomb of Aldo Brando Baroncelli.,Building of the tomb of Aldo Brando Baroncelli,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097958_17567.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298144,HistoricOrArtisticProperty
4246010,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the construction of the sepulchre of Mauro by Antonio Fantoni.,Edification of the sepulchre of Mauro by Antonio Fantoni,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097808_17608.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297896,HistoricOrArtisticProperty
4246011,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the death of the Baron by Francesco Batosi.,Death of Baron by Francesco Batorsi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097840_17592.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297912,HistoricOrArtisticProperty
4246012,MOTIVATION,On what occasion?,The cultural asset was commissioned for the death of Charles of Benedetto Cini.,Death of Charles by Benedetto Cini,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097852_17585.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297918,HistoricOrArtisticProperty
4246013,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the death of Francesco Del Buono.,Death of Francesco Del Buono,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097918_17547.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298122,HistoricOrArtisticProperty
4246014,MOTIVATION,On what occasion?,The cultural asset was commissioned for the death of Ghino by Agostino Marttini.,Death of Ghino by Agostino Martini,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097864_17519.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298092,HistoricOrArtisticProperty
4246015,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the death of Lapo di Giovanni Gavacciani.,Death of Lapo by Giovanni Gavacciani,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097904_17540.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298114,HistoricOrArtisticProperty
4246016,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the 150th anniversary.,150th anniversary,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007109/ICCD2549980_00186075.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800056205,HistoricOrArtisticProperty
4246017,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the 150th anniversary.,150th anniversary,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007109/ICCD2549988_00186064.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800056209,HistoricOrArtisticProperty
4246018,MOTIVATION,On what occasion?,The cultural asset was commissioned for the 150th anniversary.,150th anniversary,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007109/ICCD2550002_00186061.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800056216,HistoricOrArtisticProperty
4246019,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the 150th anniversary.,150th anniversary,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007109/ICCD2550024_00186062.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800056227,HistoricOrArtisticProperty
4246020,MOTIVATION,On what occasion?,The cultural asset was commissioned for the 150th anniversary.,150th anniversary,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007109/ICCD2550065_00186052.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800056247,HistoricOrArtisticProperty
4246021,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the 150th anniversary.,150th anniversary,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007109/ICCD2550083_00186071.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800056256,HistoricOrArtisticProperty
4246022,MOTIVATION,On what occasion?,The cultural asset was commissioned for the decoration of the walls.,Wall Decoration,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148393_14267.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281828-2,HistoricOrArtisticProperty
4246023,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the burial of Bartolomeo and Domenico Bencivennani.,Burial of Bartholomew and Domenico Bencivennani,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148589_13762.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298759,HistoricOrArtisticProperty
4246024,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the burial of Valerio Orsilaco.,Buried by Valerio Orsilaco,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5148605_13775.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298768,HistoricOrArtisticProperty
4246025,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the wedding of Brunazio Compagni and Agnoletta Landi.,Wedding of Brunazio Compagni and Agnoletta Landi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1004088/ICCD10182482_140.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900284704,HistoricOrArtisticProperty
4246026,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the restoration of a burial.,Restoration of a burial,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1004088/ICCD10184290_1078.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900298245,HistoricOrArtisticProperty
4246027,MOTIVATION,On what occasion?,The cultural asset was commissioned for Christmas Day 1996.,S. Christmas 1996,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1024624/ICCD11350537_S%2D3y010%2D01417_01.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300620142,HistoricOrArtisticProperty
4246028,MOTIVATION,On what occasion?,The cultural asset was commissioned for the construction of Angelo's tomb by Michelangelo Lapi.,Building of the tomb of Angel by Michelangelo Lapi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5097814_17605.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297899,HistoricOrArtisticProperty
4246029,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the death of Tosio Agostino.,Death of Tosio Agostino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007125/ICCD5099600_07074m51.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900440467,HistoricOrArtisticProperty
4246030,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the degradation of the original painting.,Degradation of the original painting,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007114/ICCD4587406_SBAS%20RM%20160954.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200760063,HistoricOrArtisticProperty
4246031,MOTIVATION,Why was it commissioned?,The cultural asset was commissioned for the death of Cesare Eugenio Planetti.,Death of Caesar Eugenio Planetti,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007114/ICCD4587445_SBAS%20RM%20160949.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200760077,HistoricOrArtisticProperty
4246032,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for reconstruction.,Restoration,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007114/ICCD4578676_SBAS%20RM%20123569.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200762594,HistoricOrArtisticProperty
4246033,MOTIVATION,On what occasion?,The cultural asset was commissioned for the renovation of the park and its outbuildings.,Renewal of the park and its outbuildings,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007130/ICCD3376040_M0005377.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1000078729,HistoricOrArtisticProperty
4246034,MOTIVATION,Why was it realized?,The cultural asset was commissioned for the renovation of the park and its outbuildings.,Renewal of the park and its outbuildings,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007130/ICCD3376046_M0005380.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1000078732,HistoricOrArtisticProperty
4246035,MOTIVATION,For what purpose has the work been carried out?,The cultural asset was commissioned for the renovation of the park and its outbuildings.,Renewal of the park and its outbuildings,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007130/ICCD3376056_M0005385.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1000078737,HistoricOrArtisticProperty
